135.125,134.608,135.063,135.011,135.589,134.857,135.507,135.513,134.638,134.576,133.465,133.706,133.3,132.174,131.391,131.531,130.562,130.599,131.396,130.821,131.713,131.614,132.273,131.829,129.655,129.719,130.456,130.11,127.973,127.976,127.531,127.588,45.2896,45.2494,45.2841,45.2677,46.1259,46.552,45.5,45.8461,45.254,45.2374,45.2517,45.2306,45.2126,45.233,42.0814,41.8947,10.8361,,40.4963,40.3818,44.4612,44.5105,40.2802,40.2312,40.2671,40.251,40.2167,40.2464,39.3957,39.2011,35.2404,35.3853
130.048,127.088,127.128,127.164,125.734,125.51,125.232,125.203,125.293,124.965,125.917,124.545,125.878,125.956,125.712,125.602,121.632,121.452,120.893,120.846,123.194,123.153,123.208,123.099,126.267,124.302,126.094,126.024,125.391,124.991,125.352,125.488,46.4937,46.6486,45.2783,45.2604,45.2877,45.2925,45.3004,45.2394,43.889,43.7204,45.3145,45.2584,45.2558,45.2466,42.5971,42.8879,42.5024,42.2652,,10.8503,36.223,35.6647,39.8782,40.1491,39.3895,40.1974,40.2241,40.2365,40.2635,40.2208,40.2636,40.2463
134.709,134.971,134.842,134.969,134.972,134.703,135.11,135.239,134.793,134.1,134.067,133.916,134.848,134.835,132.542,133.578,132.104,132.229,132.117,131.189,131.356,131.351,131.013,131.504,131.345,131.195,130.132,129.992,128.836,129.28,128.215,128.249,45.2836,45.2645,45.5516,45.2801,46.8126,47.1816,46.9819,46.2286,45.2828,45.2692,45.276,45.2549,43.9423,43.52,41.8995,42.348,40.5226,40.274,10.8281,,45.6647,45.3255,40.2382,40.264,40.2699,40.2275,40.2666,40.2162,40.2183,40.2526,36.5536,36.2496
123.392,122.83,121.256,121.415,121.391,121.192,121.616,121.981,126.345,126.3,125.538,126.304,125.828,125.732,124.241,124.676,126.795,126.831,126.507,126.894,128.382,127.806,127.485,127.337,130.186,130.799,131.046,131.121,128.907,128.702,128.763,128.629,41.7075,41.8592,40.2572,39.9782,42.042,41.668,42.5398,42.2543,45.1329,44.2312,45.2511,45.2395,45.2669,45.2413,45.4418,45.986,46.4377,46.4513,46.995,46.9285,,10.772,48.4099,48.8507,49.3168,49.1799,48.7338,48.6958,48.2232,48.2656,48.3098,47.6012
124.045,122.197,122.594,122.467,122.408,122.135,123.001,122.065,125.686,125.796,126.011,126.374,125.721,125.896,124.562,124.379,126.862,126.369,126.591,127.407,126.759,126.814,127.492,127.382,130.333,130.52,130.674,130.698,129.838,129.95,128.8,128.58,41.9175,41.8938,40.2571,40.2166,42.0596,41.8142,42.2752,41.8089,45.2584,45.2297,45.2663,45.249,45.2743,45.2683,45.2964,45.2784,46.6204,46.4121,46.9136,46.9084,10.8862,,48.2955,48.8612,49.3343,49.0633,48.7347,48.7515,48.2907,48.2712,48.0722,47.6329
116.352,115.886,114.321,115.042,114.791,115.195,115.133,114.817,117.101,116.914,117.569,117.512,117.927,117.402,117.678,118.256,119.512,119.342,120.037,119.897,119.417,118.531,119.457,118.782,123.795,122.066,120.486,121.574,121.334,121.211,124.288,122.496,40.3782,40.424,40.246,40.2626,37.7598,37.7792,40.6839,40.5144,42.2618,42.2422,43.6008,43.5386,42.3106,42.2613,45.2788,45.1987,45.2681,45.243,45.2593,45.2604,45.3319,46.453,,10.7709,47.461,47.431,46.9477,46.9292,47.6173,46.9867,47.769,47.5546
115.055,114.294,113.898,114.38,112.96,112.84,114.931,114.595,113.424,113.738,115.96,114.195,115.294,115.111,116.266,117.461,120.425,120.08,118.008,118.29,118.728,118.241,118.16,118.197,118.852,119.795,118.883,119.668,122.35,121.114,120.548,120.557,40.2921,40.8723,40.2722,40.2769,40.2819,40.2387,37.784,38.4192,42.3657,42.4344,42.4768,42.2902,43.1282,43.1134,45.2732,45.261,44.273,44.5684,45.1755,45.2364,45.2974,45.7208,10.8572,,48.003,47.4043,47.3025,47.4352,47.2814,46.9449,47.6808,48.251
124.387,122.686,123.02,123.053,122.671,122.479,122.72,123.681,120.498,120.603,119.74,119.793,120.256,120.379,121.039,121.395,122.812,123.104,122.709,122.638,122.484,123.081,124.279,123.051,125.896,126.05,126.248,126.669,125.738,126.013,125.706,125.615,42.2822,42.2614,42.5019,43.1372,42.2776,42.2742,43.1255,43.1052,40.2978,40.9406,40.2664,40.2229,38.3977,37.7481,42.883,43.0756,43.6804,43.7037,45.2422,45.2221,47.2667,47.6684,45.3126,45.2579,,10.7942,45.3151,45.2719,45.2704,45.2557,44.599,45.2346
126.025,124.373,124.735,124.809,125.207,125.399,125.223,124.954,122.355,122.817,123.715,123.622,124.055,121.474,121.492,122.669,120.518,120.597,120.978,120.766,121.395,121.607,121.918,121.749,124.17,124.271,125.091,124.952,121.257,121.115,120.858,120.814,44.8353,45.2286,44.729,45.2473,45.2818,45.269,45.2208,44.939,43.0452,42.3293,42.8856,43.0632,43.1652,43.0986,40.2666,40.2464,36.9093,36.8663,40.2502,40.229,42.2903,41.9297,42.8865,43.1067,10.8218,,43.6075,43.5911,43.4436,43.5562,42.9118,42.6291
133.353,130.147,129.989,130.06,131.117,131.192,130.959,130.867,129.249,129.168,129.433,129.313,130.183,130.131,129.274,129.225,126.223,126.013,128.217,127.957,128.554,128.672,128.228,128.316,125.188,125.32,124.68,124.771,123.901,123.933,124.987,125.01,42.638,42.7553,43.1192,42.7128,43.2343,43.5967,43.1319,43.0932,41.7167,42.2864,41.4405,41.3019,41.0359,40.9405,39.6559,40.0105,40.2557,40.2257,40.2133,40.2566,37.775,38.6702,37.9717,37.7497,37.3836,36.5776,,10.8341,33.5732,33.6384,36.3544,36.6846
123.738,121.884,121.519,121.284,121.717,121.632,120.856,120.902,120.611,120.883,121.009,121.16,122.403,122.438,122.715,122.374,119.158,119.153,120.525,120.346,118.472,118.49,118.515,118.72,121.004,121.615,121.895,121.168,121.658,121.344,122.28,122.165,44.0845,44.4193,43.4966,43.5831,43.1031,43.0939,43.0913,42.5698,41.7909,41.7432,42.8424,43.0926,42.4504,42.091,40.2841,40.2161,40.2767,40.2422,40.2238,40.2296,37.1183,37.0781,33.5606,33.5177,37.0221,37.0068,10.8649,,37.1797,37.8149,37.9475,37.928
115.998,114.18,113.568,112.36,113.963,113.935,113.858,113.937,116.761,116.202,115.948,117.379,117.141,116.957,118.434,117.308,120.136,119.838,120.563,120.29,118.926,118.508,115.944,115.788,118.732,119.163,122.299,120.469,121.43,121.133,121.374,121.183,42.2773,41.7955,41.8098,41.9505,41.4251,41.7356,40.2407,40.2579,43.1343,43.1175,45.2261,44.4399,44.0826,45.2485,45.717,45.7132,45.3009,45.2638,45.2818,45.2624,47.4113,47.1034,47.0538,47.1452,48.3179,48.254,48.3062,48.2742,,10.7584,48.3298,48.299
119.291,118.223,119.21,119.083,118.831,118.7,119.028,118.932,117.668,117.962,116.837,117.152,117.112,117.609,117.078,116.912,119.383,119.459,119.549,119.334,120.245,120.424,120.239,120.511,123.514,123.454,122.851,123.208,122.111,121.856,121.45,121.32,42.6446,43.0883,43.7791,43.7975,43.9064,43.9326,45.2574,45.019,42.6248,42.7246,42.6184,42.1957,41.1184,41.0795,36.0107,35.5921,40.2168,40.223,40.245,40.1697,42.4232,41.2323,42.586,42.002,40.2645,40.3097,40.3258,43.2987,10.8065,,41.622,41.7667
116.775,116.935,116.733,116.454,115.729,115.69,116.121,116.811,115.116,115.327,114.41,114.261,114.649,114.366,114.368,113.716,117.749,117.254,116.117,116.025,117.495,117.692,117.262,117.101,118.799,118.671,119.725,120.072,119.042,119.082,120.653,120.536,41.0644,41.1826,42.252,42.1438,42.74,42.5913,43.3154,42.5636,40.2235,40.2179,37.1303,36.9163,40.1831,40.163,42.2803,42.3379,43.0782,43.1006,43.076,42.6434,45.2931,45.2151,45.2779,45.2458,45.2598,45.2717,45.2687,45.2559,43.9509,43.8686,,10.7666
122.229,120.615,121.933,121.945,122.057,122.029,121.599,121.933,119.308,119.236,119.271,120.377,118.547,118.432,119.924,119.625,122.566,122.865,122.621,122.879,123.148,123.149,121.843,122.855,125.28,125.615,126.246,126.25,123.584,125.089,125.393,125.12,40.7456,40.2444,41.3104,40.9308,41.3954,41.5185,41.7089,41.7098,40.22,40.2044,38.7827,39.1507,36.8761,36.9178,41.3674,41.1413,42.2605,42.2573,42.2694,42.3562,44.5879,45.2348,45.2185,45.1771,45.148,45.1093,44.5058,44.1319,43.1442,43.2852,10.8372,
